Sample	Ia	Ib	Ic	IIa	IIa'	IIb	IIb'	IIc	IIc'	IIIa	IIIa'	IIIb	IIIb'	IIIc	IIIc'
XA-15-L	0.859787480731268	0.0352204931401619	0.00959162565988239	0.042333497779663	0.039358974554091	0.00176172598139958	0.00434699636958717	0.000516723885569954	0.00052661629751327	0.00273651348522649	0.00381935211563714	0	0	0	0
XA-31	0.809283305051021	0.0669975373811378	0.0338812022730716	0.0445845936412183	0.0268519849878312	0.00536625480980324	0.00436382157687814	0.00314421595776745	0.000306281968793939	0.00240724758731691	0.00281355476516021	0	0	0	0
XA-76	0.76766260164387	0.109980936432967	0.0343730848257045	0.036902678414435	0.0345839302683798	0.00402082201105623	0.00643088763484909	0.00151201968206345	0.000379847023224817	0.00181251291332148	0.00234067915012909	0	0	0	0
XA-73	0.765804365334592	0.109714711962775	0.0342898798940741	0.0368133502424067	0.0345002149554225	0.0040110890405584	0.00641532075836146	0.00154427243086122	0.000334266472478247	0.00333372816419495	0.003238800744275	0	0	0	0
XA-25	0.764661991037025	0.0974161924802842	0.0297612632452385	0.0460664467463572	0.0418205606467229	0.00492666229887432	0.00708571046437708	0.00136408782188434	0.000561924473366175	0.00338233633234883	0.00295282445352123	0	0	0	0
XA-35	0.913700591163912	0.0147308546390981	0.0208678030429749	0.0377830362260413	0.00864794031572294	0.000645249486591139	0.000670874435767814	0.000436435825469903	0.000652912533381711	0.00134641826792852	0.000517884063111841	0	0	0	0
XA-36	0.752297166386481	0.113115385179291	0.0362130857037636	0.0408272896163426	0.038732840726903	0.00466190344019764	0.00754787873056742	0.00140435542408364	0.000429295748567481	0.00223208510703587	0.00253871393676665	0	0	0	0
GEX-34	0.901516340288633	0.01862023359629	0.00687090049821332	0.0353422623205196	0.028142315348582	0.000809232210979968	0.00366819682631007	0.000926811906080277	0.000523821804410891	0.0013485683310613	0.00223131686891922	0	0	0	0
XA-53-0-1	0.766181037672989	0.0915913794180515	0.02409769198555	0.0477001349076194	0.0502072221902597	0.00448728176151287	0.00764755724276924	0.0012176272839914	0.000572899922084872	0.00246256766803394	0.00383459994713876	0	0	0	0
XA-38	0.751619408253201	0.0950032091015293	0.0229660465497006	0.0488248934871769	0.0584264309172795	0.00490221336559951	0.00959904732662065	0.00100152426039383	0.000724345583211815	0.00277050305387606	0.00416237810141132	0	0	0	0
XA-57	0.848314722766784	0.0488629826870492	0.0228194912891038	0.0405498573069724	0.0268786447113433	0.00261863752897588	0.00384478843288436	0.000907505534817696	0.000420429832097235	0.00232712424291749	0.00245581566705528	0	0	0	0
SX-1	0.804692852554648	0.0577392382578799	0.0150017103963249	0.0390853179853944	0.060816207487825	0.00227718240973699	0.012419810355559	0.000678099886622128	0.000956641424476645	0.00231235926018218	0.00402057998135104	0	0	0	0
SX-2	0.801019151413228	0.0438785255816205	0.0151619546513439	0.0558345933908285	0.061396354168499	0.00296977328881374	0.00951649178103467	0.000857897588180314	0.000876089446461202	0.00314614224903707	0.00534302644095308	0	0	0	0
SX-3	0.800508416158781	0.0443141538331895	0.014781900244221	0.0587133104651033	0.0590654927701604	0.00260141503542079	0.00985897439066575	0.00075515042875527	0.000907909275059483	0.00322429342396733	0.00526898397467581	0	0	0	0
SX-4	0.805042628963322	0.043637556945592	0.0145355324539415	0.0580734118249345	0.0570152419170693	0.0027033486441259	0.00898404910478739	0.000859418515176158	0.000793393803380246	0.00327136801780076	0.00508404980986999	0	0	0	0
SX-5	0.832769868843528	0.0457301439148832	0.0138424731212547	0.032867685894669	0.0567050775557712	0.00181397136766484	0.00975464152552482	0.0004914966723603	0.000815635264372735	0.00171665965722606	0.00349234618274472	0	0	0	0
SX-6	0.824105897272315	0.0482820006979063	0.0134717476964125	0.0344686412069759	0.0594148243989493	0.00183091779130268	0.0113999916404536	0.000450668003956436	0.000880242189784073	0.00194536024899328	0.00374970885295126	0	0	0	0
SX-7	0.819497964925751	0.0508847215566434	0.0140916496873019	0.0341262337846283	0.0609665253380754	0.00178466526733371	0.0117082115645416	0.000415415560567915	0.00103956728567268	0.00187193839930782	0.00361310663017622	0	0	0	0
SX-8	0.802555450685623	0.0533985559973017	0.0149123634101158	0.0430827339700722	0.0633953850103952	0.00199837646797799	0.012612340123764	0.000490384351737543	0.000967615599673751	0.00230445144035163	0.00428234294298752	0	0	0	0
SX-9	0.813177518799731	0.0506186287879876	0.0143551232323512	0.0421134112929161	0.0594926887670193	0.00212904732615281	0.0107214388883058	0.000495502062891407	0.000806227227376385	0.00219600634087222	0.00389440727439615	0	0	0	0
SX-10	0.735801031879292	0.0691865231458209	0.016874225433925	0.0372995962025572	0.111804872566511	0.00396597375896878	0.0147174425714036	0.00102577132885457	0.000717490213516067	0.00275715899089119	0.00584991390825962	0	0	0	0
SX-14	0.71268090270666	0.0855467984570298	0.0196640029028965	0.0218996440737416	0.126521734762053	0.00200966159062046	0.022154212559297	0.000613183373298864	0.00136884352283643	0.00143715379336138	0.00610386225820508	0	0	0	0
SX-15	0.730342541495096	0.0915499996916702	0.0180770173408979	0.0209364535161284	0.108946074266179	0.00149468245831489	0.0201388832122745	0.000608664526140845	0.00124597504134846	0.00117362509649647	0.0054860833554542	0	0	0	0
SX-16	0.734429873605095	0.0864477867630113	0.0180763463495223	0.0259764032249867	0.106180353458232	0.00227909620390471	0.0182438070225833	0.00049582074876106	0.000935815094947699	0.00152183477735033	0.0054128627516048	0	0	0	0
SX-17	0.734026807099208	0.0884032520682171	0.0204275132151401	0.0293412246300735	0.0972325199782266	0.00310848144776793	0.018072893625971	0.000693534416455262	0.00108311994023154	0.00231368044734357	0.00529697313136531	0	0	0	0
SX-19	0.625047160614569	0.145327216687589	0.0279471626916493	0.0334561687644898	0.108983985590132	0.00642204650812892	0.0408570183232205	0.00175905550168856	0.00254074967929788	0.00164235519689068	0.00601708044234437	0	0	0	0
SX-20	0.671175615603135	0.106017181360849	0.0191208254489488	0.027132412599592	0.124767173528454	0.00286597569772478	0.0371388087381311	0.00086462836222947	0.00181226649585597	0.00166210244599039	0.00744300971909025	0	0	0	0
SX-21	0.655256839944939	0.122389540214926	0.0187534860224842	0.0282170223520234	0.124782279053703	0.00361906328500095	0.0367481398733693	0.000868018707673291	0.00187252058543939	0.00141445028213886	0.00607863967830169	0	0	0	0
SX-25	0.748331992443811	0.0801481971006547	0.0230561780918077	0.0478435966402721	0.070183011095636	0.00619408143090754	0.0130114580522929	0.00153972967393705	0.000945321414979462	0.00365569360888417	0.00509074044681747	0	0	0	0
MAO 189	0.728216113625546	0.070232383007468	0.0241204720832997	0.0772940215820422	0.0535032434307417	0.0113859639370321	0.0132881592184824	0.00264117915621613	0.00138386093787361	0.00867649865897793	0.00925810436232019	0	0	0	0
MAO 185	0.805764197121661	0.0453485522957007	0.0181552373918722	0.0642859704854232	0.0406280263590608	0.00580996118049665	0.00489446393174198	0.00245501055944077	0.00121238023666803	0.00624945171718936	0.00519674872074547	0	0	0	0
MAO173	0.799816724910892	0.0477579206782568	0.0198487616479833	0.063277395766223	0.0450662125936428	0.00526800051858444	0.0060950219120129	0.00206316851619902	0.000775477342997691	0.00431389780659795	0.00571741830660999	0	0	0	0
MAO 170	0.816541919408941	0.0433364978165066	0.0192467197633633	0.0614599926051025	0.0373387695823215	0.00597187940321178	0.00437804581505428	0.00108498469389455	0.00056334462554171	0.005534048173427	0.00454379811263561	0	0	0	0
MAO 155	0.706021117173266	0.0830588713995335	0.0324656437820134	0.0720550138058363	0.062276260479248	0.0113183187884244	0.013606804422497	0.00349105224654732	0.00180864678439444	0.00586664287015204	0.00803162824808719	0	0	0	0
MAO160	0.712633688986752	0.0788064259270516	0.0304145962744573	0.0761985009872591	0.0587068294612215	0.0121471139839562	0.0114551695826645	0.00423703373491625	0.00126643837004316	0.00596633187664778	0.00816787081503095	0	0	0	0
MAO 165	0.869486252524577	0.0235174745729643	0.0130208890954685	0.054395526088637	0.026929756217365	0.00259979569334641	0.00273205621590096	0.000810992044549487	0.000421082446807716	0.00386782353458478	0.00221835156579826	0	0	0	0
STM 67	0.726776749380296	0.0777101385791784	0.0266897002600966	0.0623821380853199	0.0566187048233619	0.0098863633005375	0.0169816382506509	0.0027582520168897	0.00228311027064691	0.00678595668821934	0.0111272483448025	0	0	0	0
STM 73	0.708851257390776	0.0917576792377954	0.0266561508935628	0.0587587163642548	0.067545611887937	0.00716417611807901	0.0208669176668323	0.00271553722150153	0.00140995841489727	0.0049551968039164	0.00931879800044686	0	0	0	0
MAO 204	0.653130129387791	0.110975023200646	0.0262735624873375	0.0751650202425042	0.0770737033874687	0.0118167144207353	0.0222602549708989	0.00379992815488361	0.00178376268663957	0.00739947628524604	0.0103224247758486	0	0	0	0
MAO 202	0.663763378043794	0.102876152983704	0.0266494249103942	0.0832949695061211	0.0706615721956144	0.011846300306931	0.0175340569640001	0.00364798619024821	0.00177158126194208	0.00795832309105989	0.00999625454619015	0	0	0	0
MAO 196	0.720930587490848	0.0756294234858981	0.025308612511426	0.0717745445720094	0.0556049412715639	0.0118528212228269	0.0150484369882238	0.00237056424456538	0.00222003797870457	0.00866618316712351	0.0105938470668102	0	0	0	0
MAO 154	0.658112905999661	0.0885075766663838	0.0306460721004878	0.0833525956312133	0.0729777756971245	0.0154442991238174	0.0210253264268649	0.00294672519804406	0.00289747223384462	0.0100812527613357	0.0140079981612227	0	0	0	0
MAO 128	0.722862246224526	0.074773582545402	0.0236296156407252	0.0787818464142582	0.0554206343118488	0.0116005546247452	0.0123374546891137	0.00259679711752247	0.00178546701575256	0.00750078308084283	0.00871101833526334	0	0	0	0
STM 76	0.745028236007391	0.0693447627704436	0.0206099306799274	0.0547619885867182	0.0682574787355499	0.00673219938173866	0.0111608928897202	0.00372319339618975	0.00193315260703552	0.0073302513235557	0.0111179136217303	0	0	0	0
STM 75	0.742538582322659	0.0732726861981734	0.0250169432534719	0.0611819086764625	0.0627251616693715	0.00791184079967367	0.0076881259923478	0.00218406320372376	0.0010788601680675	0.00702356728726738	0.00937826042878206	0	0	0	0
STM 82	0.740150754374188	0.0786997845896746	0.0317935565263196	0.0606280957705327	0.0406596571613803	0.00552269583777314	0.00802285736813921	0.00891757132797673	0.00463017212018735	0.00877849094499097	0.0121963639788379	0	0	0	0
