Sample	Ia	Ib	Ic	IIa	IIa'	IIb	IIb'	IIc	IIc'	IIIa	IIIa'	IIIb	IIIb'	IIIc	IIIc'
10GJ-1	0.18023502045805	0.160769750802124	0.0248397013867895	0.032567656584707	0.298448709133504	0.0238505288934327	0.137738121091741	0.00412624178665764	0.00716518747740812	0.0168253118490744	0.0971705049108699	0.00345092052204643	0.0128123451035962	0	0
10GJ-3	0.178307856262697	0.155982948679522	0.0201235554667466	0.0316714956539115	0.318927964831652	0.0258267559196723	0.121444033703001	0.00341359443167816	0.00535185000166517	0.0167832284277484	0.108657208512339	0.00256102840776634	0.0109484797016019	0	0
10GJ-5	0.204694858737813	0.166682525601949	0.0208785440883517	0.0304430167992167	0.304441422720432	0.0257395635416379	0.11632989450227	0.00407011900340404	0.0049919835640041	0.0145267847185346	0.0920503761637133	0.00385423285214254	0.0112966777065319	0	0
10GJ-7	0.194301569601873	0.183207049805596	0.0255636962237626	0.0299307506342187	0.318515991385214	0.0244192036112859	0.10829236156219	0.0042527732097976	0.00488804223698728	0.0150817572751328	0.0784683294021161	0.00427378078344805	0.00880469426837764	0	0
10GJ-9	0.206100699289642	0.187688180331606	0.0267678903905981	0.0325458912945226	0.271550889232363	0.0304975669147847	0.117004188885946	0.0035419079657352	0.00449722168417197	0.0185416510192868	0.0870053616158901	0.00392469229015711	0.010333859085297	0	0
10GJ-10	0.218307273074007	0.193260424497747	0.025541733452484	0.037119517849741	0.264361511826015	0.0353180738576276	0.109840801524371	0.00540433197634009	0.0057069367414195	0.014835513821315	0.0763667254539465	0.00530188765482883	0.00863526827015671	0	0
10GJ-12	0.247651464548129	0.220675639185367	0.0315478305359351	0.042108778761565	0.218188536588832	0.0454457598453733	0.101000525844549	0.00551141935392181	0.00557395221920612	0.0138652416753123	0.0538351122038571	0.00603726390290351	0.00855847533504825	0	0
10GJ-14	0.249297197513528	0.220135467113909	0.0297273492175606	0.0415940882984441	0.215599260474501	0.0415884602505044	0.108269572240216	0.00454464871131772	0.00787363906765758	0.0134538485998824	0.0519356263876656	0.00606703567900991	0.00991380644580331	0	0
10GJ-16	0.245443524876571	0.237486209977475	0.04474469057916	0.0376095336770177	0.18597549465807	0.0390357261207146	0.11476235019736	0	0	0.0135320494804884	0.0541995075441386	0.00757140400256715	0.0196395088864373	0	0
10GJ-18	0.252501499135792	0.261687380216111	0.0386571270679255	0.0346329762842597	0.179179061482204	0.0354501522651648	0.119225387717669	0.00632576514715047	0.00931815776787499	0.00982668814448142	0.0384366659219979	0.004200519700408	0.0105586191489612	0	0
10GJ-20	0.253585575026293	0.265915976411861	0.0444004332515318	0.0374621297347643	0.163858554886376	0.0357615651473212	0.115999434889306	0.00674470077912021	0.0125737129342326	0.0125397016424838	0.0337679802001957	0.00611156750194911	0.0112786675945645	0	0
10GJ-22	0.240647137538924	0.275509103939015	0.0462712219128736	0.0418762168709847	0.155182364170245	0.0492709872589248	0.105454753010864	0.00943689394275712	0.00958275991095834	0.0144407308519207	0.0268583641448766	0.0137938469929414	0.011675619454715	0	0
10GJ-24	0.26545500260412	0.288859754673946	0.0475937333500955	0.0379926126805673	0.138093784235197	0.0400747113018804	0.109050962925714	0.011986135306478	0.0103290769442599	0.0113707249031686	0.0240285435486671	0.00781475428482487	0.00735020324108164	0	0
10GJ-25	0.250700553491479	0.280269777741446	0.0508680523695363	0.0360834402445528	0.143218770106678	0.0428256593600008	0.110715534964835	0.0134566329722542	0.00955110634343609	0.0134193739256743	0.0263076674112915	0.0114846840293824	0.0110987470394351	0	0
10GJ-27	0.26294089382082	0.284279822302405	0.0571971844212319	0.0331746959831597	0.135700395439525	0.036974178189752	0.109911487076071	0.0120462024713428	0.0112819191120878	0.0123642540217413	0.0255812152173958	0.00870529028030349	0.00984246166416361	0	0
10GJ-29	0.269107183286337	0.290761405832493	0.0484842467967538	0.0319931134596269	0.141839364907943	0.0396169785667327	0.10342462519326	0.011149463835372	0.00924622166475576	0.0105096015661794	0.027624857892462	0.00732724021410264	0.0089156967839808	0	0
10GJ-31	0.27230205430641	0.287522734309557	0.0466637101951933	0.0314172897687701	0.143584493674843	0.0338074719300684	0.106329275907184	0.010340295750109	0.0101527583805302	0.010092452245999	0.0289645951509455	0.00820898870289594	0.0106138796774946	0	0
10GJ-33	0.24500464947495	0.285325803451952	0.047869179651176	0.0333242611870903	0.14915288834456	0.0417318727177882	0.11610079154476	0.00880905400195051	0.00940781565398834	0.0120319339547754	0.0322673561497811	0.00705586174049126	0.0119185321267379	0	0
10GJ-35	0.244944320299678	0.272617270442934	0.0438437074057247	0.0324017839757439	0.151823382692468	0.038507542953574	0.122810596296674	0.0106537844578995	0.0123042401876698	0.0173668740553923	0.0290823280698013	0.0103246205342655	0.0133195486281746	0	0
10GJ-41	0.253114217205685	0.286298576223095	0.0499746259449242	0.0260947159709396	0.147776987524266	0.0354293497638987	0.125251618185557	0.00654820410173015	0.0105476834148007	0.0101496220303394	0.0306507266035177	0.00622371804425462	0.0119399549869923	0	0
10GJ-43	0.252227086793349	0.288055313021607	0.0572728579853174	0.0274064519355598	0.133792955424923	0.0379391398391705	0.126990312302688	0.00754135869485942	0.0115037498411084	0.0105170592243591	0.0278836476087079	0.00626293273208068	0.0126071345962695	0	0
10GJ-45	0.240416499745831	0.277548670749073	0.0555703306210802	0.0310624244648153	0.141166212754211	0.0440603675512629	0.126444636707322	0.00673967419297283	0.0122539530781324	0.0129710113214407	0.0336916380236124	0.00585092594774564	0.0122236548424997	0	0
10GJ-47	0.243654376552273	0.279012582845068	0.0613719005996405	0.0282283848127667	0.134901272006257	0.0410225448358193	0.124179096285522	0.00857334961647708	0.0135214127914157	0.0133951726882281	0.0293865005420091	0.00759910534187741	0.0151543010826461	0	0
10GJ-48	0.223943969888293	0.279508744388516	0.0698119949884061	0.0249201244294132	0.179756251102981	0.0340100038719568	0.114695963594827	0.00874921748719664	0.0110618556067426	0.00891428049648846	0.0276770278824786	0.00574384152546316	0.0112067247372381	0	0
10GJ-49	0.247261729606016	0.273149769961933	0.0613571078259651	0.026398911698078	0.143230808753124	0.0415995235759826	0.124290618650599	0.00924823092552371	0.0117733949882062	0.0119602279361965	0.0284482355963474	0.00761928116023261	0.0136621593217964	0	0
10GJ-51	0.248842855566303	0.279168803515901	0.0544588199398869	0.0234934401433366	0.139623351921217	0.0467207208376882	0.125215037359698	0.00953629830631707	0.0134410521737437	0.00948761060223444	0.0276578617658706	0.00747518550015255	0.0148789623676506	0	0
