Sample	Ia	Ib	Ic	Iia	Iia'	Iib	Iib'	Iic	Iic'	IIIa	IIIa'	IIIb	IIIb'	IIIc	IIIc'
GLAD1-GSL00 1B-2H-1 130-131 cm	0.196069100751897	0.0429741846815551	0.00754822329120724	0.0810054005010294	0.175162559628109	0.130103043434889	0.0399688539735682	0.0526073869943133	0.00320378264190635	0.0720740060043166	0.178962050561887	0.00373463275288786	0.00660495974739148	0.00328450287790553	0.00230317040182815
GLAD1-GSL00 1B-2H-2 4-5 cm	0.187069234821036	0.0292709399818949	0.00464575385759011	0.0596491628111668	0.137373304359128	0.176298765707979	0.0282731084868122	0.0362420790284368	0.00165818798725804	0.058624880572613	0.267719831900965	0.00203625119997446	0.00455272020813999	0.000594229633497586	0.00237281410827931
GLAD1-GSL00 1B-2H-2 33-34 cm	0.17813784717531	0.0255737198664376	0.0048252301634788	0.0508000231611048	0.161017930555288	0.167946961070043	0.0251008473104167	0.0328501669529637	0.000829939588118353	0.0564551929127019	0.285836984424157	0.00106155063596534	0.0034355638763969	0.000250911968500898	0.00169848101754454
GLAD1-GSL00 1B-2H-2 63-64 cm	0.223405110795803	0.019499791507309	0.00324748002544161	0.0452994528420421	0.174180776388083	0.180906507403931	0.0200026946948063	0.0265145187777447	0.000932492214586464	0.0452005763593608	0.251014371528117	0.000958764601367123	0.00303144289900877	0.000915095634150623	0.0016920837215759
GLAD1-GSL00 1B-2H-2 101-102 cm	0.192364908335524	0.0331327308392712	0.00419169149460772	0.0537088036910536	0.157503692386354	0.163547211051836	0.0246994294520971	0.0340458013417387	0.00120167638581106	0.0491962774445173	0.277059709431306	0.000839646839450558	0.00374436449154113	0.00120506889829369	0.00197080743008698
GLAD1-GSL00 1B-2H-2 131-132 cm	0.189573784858618	0.0240928073013604	0.00342538966629118	0.0489986965018003	0.148261965515944	0.171940043508955	0.0250001659802461	0.0331743611420326	0.00131633400536891	0.0561708135909052	0.285641823481115	0.00191430550545411	0.00423891417936047	0.00169698203651123	0.00239985305215542
GLAD1-GSL00 1B-3H-1 13-14 cm	0.186993435204487	0.0213316972739554	0.00299896548561843	0.0490812450426167	0.164000830185725	0.185216687591137	0.0225367536842173	0.02883179246644	0.000956751506856808	0.046533304230354	0.28334431845667	0.000960505576670708	0.00327998442597323	0.000686458480256006	0.00141850209396651
GLAD1-GSL00 1B-3H-1 43-44 cm	0.168939474134157	0.0168986404548875	0.0027360695434923	0.0415754698413422	0.119727529394457	0.206849362201163	0.0182974568329168	0.0240710842863657	0.0014570839154045	0.0399848451672021	0.346326554744658	0.00150164144398558	0.0039962039094881	0.0024803251486778	0.00288160655992282
GLAD1-GSL00 1B-3H-1 73-74 cm	0.216807328607182	0.0120868177672479	0.00230792258762119	0.0421332359283604	0.153398310939684	0.21224635750641	0.014148714606222	0.0166183272148042	0.00114020786802073	0.0343668090320772	0.28547462304443	0.001440409547698	0.00295105232557165	0.00163267825137967	0.00166758542343517
GLAD1-GSL00 1B-3H-1 103-104 cm	0.210633802138878	0.0291475498150206	0.00549508494185066	0.0660847665327787	0.186687349549603	0.161703543503577	0.0294381789509721	0.0310375348200797	0.00169720250424692	0.0472158154195997	0.219745406190042	0.00163741977751422	0.00402402683460762	0.00119878920946412	0.0016882462905042
GLAD1-GSL00 1B-3H-1 133-134 cm	0.164868132627799	0.0373559308392324	0.00658206281796918	0.0696267454997469	0.165387900232511	0.148984441038651	0.0348594924127676	0.0478136391083585	0.00312537914247709	0.0678973079464677	0.232141679604411	0.00433225999695989	0.00759410552856222	0.00227012336362356	0.00261955700818659
GLAD1-GSL00 1B-3H-2 8-9 cm	0.209835452264386	0.0237009049802943	0.00546570793368208	0.0527182197969008	0.179362111448678	0.175427011371919	0.025114466354041	0.0265583979978198	0.00165477657156741	0.0485357229629343	0.238438736983786	0.0024294872208354	0.00446711732922233	0.00179896816335658	0.00204596177538686
GLAD1-GSL00 1B-3H-2 39-40 cm	0.17175369891639	0.0328110833513802	0.00551497321652522	0.0763817366253473	0.158466145862914	0.155370409301995	0.0361609961773007	0.0430487074345533	0.00218386757211763	0.0645868406709583	0.238629243230672	0.00306035671450829	0.00680987559514953	0.000876302932672711	0.00127758487485497
GLAD1-GSL00 1B-3H-2 69-70 cm	0.193922298738328	0.0221126348118449	0.0046804617793615	0.0458991973818634	0.154957395687089	0.182748612019771	0.0236413193805891	0.0295134160920483	0.00158784980914404	0.0479528933618095	0.280189704692829	0.00284356261893121	0.00473086970981052	0.00128433426182178	0.0016596170321562
GLAD1-GSL00 1B-3H-2 97-98 cm	0.132504292573591	0.0280500773324207	0.00490873599313776	0.0677602386509348	0.144173189371162	0.162642271825295	0.0345194153580866	0.0449291817157663	0.00211837955897754	0.0710687149598944	0.289248590317364	0.00335143876491385	0.00667056388774241	0.00157455565070128	0.00234457505357455
GLAD1-GSL00 1B-3H-2 127-128 cm	0.130385020372659	0.0455049575943045	0.0106734809811117	0.093410529560184	0.14310318257114	0.152311018516907	0.0582502016632137	0.0652124991859319	0.00607730068549373	0.111336793364684	0.143516181095178	0.00842858736450199	0.0135783339878119	0.0047992943238334	0.00526226534687685
GLAD1-GSL00 1B-4H-1 20-21 cm	0.133643258876795	0.0469420733630642	0.00911433437989819	0.0948129528172329	0.151856641642929	0.162352296053302	0.0549715874625736	0.0667447142004455	0.00436281669909885	0.100182704019488	0.148037569575535	0.0056992492878668	0.00999364296771501	0.0014017013553581	0.00264884433035216
GLAD1-GSL00 1B-4H-1 52-53 cm	0.135299825070297	0.0506582190471049	0.00916980795069879	0.09874774147943	0.158941571864724	0.167410550980631	0.0580365995118921	0.0571415164644321	0.00384446746342849	0.100341382857898	0.13528922938597	0.00548856448155064	0.00902954127246096	0.000881460024753537	0.00217135845250535
GLAD1-GSL00 1B-4H-1 82-83 cm	0.147688295773097	0.0410832589053303	0.00809964771438823	0.0778726233705011	0.142594648824254	0.190748089445439	0.045805119564623	0.0572648264452162	0.00348939784853342	0.0866564177829203	0.176632445182746	0.00452835201295184	0.00771113229025098	0.000996507106511404	0.00213259012696414
GLAD1-GSL00 1B-4H-1 117-118 cm	0.13510203540103	0.0589450178753735	0.0112559231629392	0.115003849269217	0.166543573965673	0.129435802252001	0.0640788509956901	0.0831207418628694	0.00486304051785343	0.121208605897768	0.0781906835778234	0.00649051766632568	0.0107153585331478	0.000565398624740987	0.00249156409603068
GLAD1-GSL00 1B-4H-1 144-145 cm	0.152852719142508	0.0442462789766527	0.0102156404668789	0.0833794103561707	0.15387893762274	0.177701506129833	0.0492380187590495	0.0597217097360656	0.00488070630748646	0.0961182585016313	0.138693427603371	0.00607347500008412	0.0086328526742805	0.00148941873415109	0.00355895933595253
GLAD1-GSL00 1B-4H-2 27-28 cm	0.134561410388952	0.0610625811980218	0.0132940161768849	0.116715437630045	0.172831388752835	0.130472270362746	0.0641045431397041	0.088189917218695	0.00516969430465845	0.121359178745372	0.0551232874883496	0.00713165823778703	0.0125202447476301	0.0011937552028619	0.00361797942190763
GLAD1-GSL00 1B-4H-2 57-58 cm	0.161846419292959	0.0628221260156727	0.0112294319039969	0.101454311562231	0.166323936999563	0.150569634957144	0.0544811924526143	0.0716005763185556	0.00357165582082234	0.0871035651941869	0.106148367993505	0.0047401757268475	0.0076513637746991	0.000524822785990191	0.00174735405955851
GLAD2-GSL00 1B-4H-2 87-88 cm	0.176727109532403	0.0381095610492041	0.0076360441910873	0.0730995827246078	0.159309442646118	0.138446627899205	0.0400937676052976	0.0537922407784048	0.00268030211884232	0.0782396134712156	0.212155413599167	0.00321025141558528	0.00666590277578848	0.000686546926771511	0.00195938010255235
GLAD3-GSL00 1B-4H-2 127-128 cm	0.152402818198264	0.0636306409525248	0.0127033871471272	0.108077587455667	0.170281684092195	0.1254811610927	0.0591681005910669	0.0828252386418835	0.00548633234366033	0.107763173617185	0.0802963545128399	0.0065448366817035	0.00992617616476086	0.000844222295256623	0.00291739549633885
